Location,Strand,Length,PID,start,end
3830761..3831480,+,239,16080783,3830761,3831480
3831512..3832228,-,238,16080784,3831512,3832228
3832327..3833514,-,395,255767791,3832327,3833514
3833650..3835320,-,556,16080786,3833650,3835320
3835317..3835745,-,142,16080787,3835317,3835745
3836058..3836189,+,43,16080788,3836058,3836189
3836146..3836298,+,50,50812300,3836146,3836298
3836323..3837669,+,448,16080789,3836323,3837669
3837682..3837843,+,53,16080790,3837682,3837843
3837840..3838559,+,239,16080791,3837840,3838559
3838552..3839862,+,436,16080792,3838552,3839862
3839852..3841012,+,386,16080793,3839852,3841012
3841017..3842297,+,426,16080794,3841017,3842297
3842294..3842995,+,233,16080795,3842294,3842995
3843001..3844377,-,458,16080796,3843001,3844377
3844416..3845771,-,451,16080797,3844416,3845771
3846001..3847146,+,381,16080798,3846001,3847146
3847130..3847249,+,39,16080799,3847130,3847249
3847348..3847821,+,157,16080800,3847348,3847821
3847853..3848725,-,290,16080801,3847853,3848725
3848786..3849616,-,276,16080802,3848786,3849616
3849818..3851893,+,691,255767792,3849818,3851893
3852186..3852704,-,172,16080804,3852186,3852704
3852718..3853377,-,219,16080805,3852718,3853377
3853486..3853674,+,62,16080806,3853486,3853674
3853717..3854136,-,139,16080807,3853717,3854136
3854256..3856172,-,638,255767793,3854256,3856172
3857017..3858417,-,466,16080809,3857017,3858417
3858417..3858887,-,156,16080810,3858417,3858887
3858999..3859499,-,166,16080811,3858999,3859499
3859535..3860836,-,433,16080812,3859535,3860836
3860998..3861222,-,74,16080813,3860998,3861222
3861437..3862213,+,258,16080814,3861437,3862213
3862357..3863247,-,296,16080815,3862357,3863247
3863415..3864260,-,281,16080816,3863415,3864260
3864309..3865208,-,299,16080817,3864309,3865208
3865355..3866326,-,323,16080818,3865355,3866326
3866611..3867360,+,249,161511066,3866611,3867360
3867493..3868272,+,259,16080820,3867493,3868272
3868287..3869486,-,399,16080821,3868287,3869486
3869487..3870671,-,394,16080822,3869487,3870671
3870668..3872086,-,472,16080823,3870668,3872086
3872105..3872872,-,255,16080824,3872105,3872872
3872869..3873576,-,235,16080825,3872869,3873576
3873566..3874180,-,204,16080826,3873566,3874180
3874332..3875570,-,412,16080827,3874332,3875570
3875780..3877192,-,470,16080828,3875780,3877192
3877192..3878892,-,566,16080829,3877192,3878892
3878966..3880513,-,515,16080830,3878966,3880513
3880740..3882014,-,424,255767794,3880740,3882014
3882191..3882655,-,154,16080832,3882191,3882655
3882979..3883434,-,151,50812301,3882979,3883434
3883427..3884278,-,283,255767795,3883427,3884278
3884292..3885239,-,315,16080834,3884292,3885239
3885239..3885979,-,246,16080835,3885239,3885979
3886004..3887023,-,339,16080836,3886004,3887023
3887026..3887748,-,240,255767796,3887026,3887748
3887741..3888862,-,373,16080838,3887741,3888862
3888862..3889731,-,289,16080839,3888862,3889731
3889732..3890901,-,389,16080840,3889732,3890901
3890922..3892346,-,474,255767797,3890922,3892346
3892351..3893121,-,256,16080842,3892351,3893121
3893441..3893986,+,181,16080843,3893441,3893986
3894030..3894401,-,123,255767798,3894030,3894401
3894463..3895785,-,440,255767799,3894463,3895785
3895805..3896161,-,118,255767800,3895805,3896161
3896290..3897660,+,456,255767801,3896290,3897660
3897685..3898362,-,225,16080848,3897685,3898362
3898376..3899182,-,268,16080849,3898376,3899182
3899272..3899805,-,177,16080850,3899272,3899805
3899853..3900488,-,211,255767802,3899853,3900488
3900481..3900819,-,112,255767803,3900481,3900819
3900963..3901778,+,271,16080853,3900963,3901778
3901868..3902116,-,82,16080854,3901868,3902116
3902210..3903649,-,479,255767804,3902210,3903649
3903646..3905031,-,461,255767805,3903646,3905031
3905333..3906103,+,256,16080857,3905333,3906103
3906142..3906972,-,276,16080858,3906142,3906972
3907012..3907314,-,100,255767806,3907012,3907314
3907844..3910264,+,806,16080860,3907844,3910264
3910302..3911303,-,333,16080861,3910302,3911303
3911477..3912226,-,249,16080862,3911477,3912226
3912332..3913513,-,393,16080863,3912332,3913513
3914009..3914272,+,87,16080864,3914009,3914272
3914315..3914689,-,124,16080865,3914315,3914689
3914691..3915305,-,204,16080866,3914691,3915305
3915319..3917268,-,649,16080867,3915319,3917268
3917296..3918261,-,321,255767807,3917296,3918261
3918777..3919022,+,81,255767808,3918777,3919022
3919093..3920634,-,513,255767809,3919093,3920634
3920638..3921810,-,390,16080871,3920638,3921810
3921891..3922274,-,127,16080872,3921891,3922274
3922292..3922963,-,223,255767810,3922292,3922963
3923319..3923477,+,52,255767811,3923319,3923477
3923920..3924228,+,102,16080874,3923920,3924228
3924225..3925766,+,513,255767812,3924225,3925766
3925797..3926399,-,200,16080876,3925797,3926399
3926682..3927932,-,416,16080877,3926682,3927932
3927951..3929108,-,385,16080878,3927951,3929108
3929105..3930550,-,481,255767813,3929105,3930550
3930707..3931375,-,222,16080880,3930707,3931375
3931372..3932190,-,272,16080881,3931372,3932190
3932198..3933103,-,301,16080882,3932198,3933103
3933209..3933595,+,128,16080883,3933209,3933595
3933577..3934254,+,225,255767814,3933577,3934254
3934358..3935557,+,399,16080885,3934358,3935557
3935591..3935788,+,65,16080886,3935591,3935788
3935824..3937014,-,396,16080887,3935824,3937014
3937135..3937515,+,126,16080888,3937135,3937515
3937553..3938230,-,225,16080889,3937553,3938230
3938307..3939641,-,444,16080890,3938307,3939641
3939869..3941806,+,645,16080891,3939869,3941806
3942234..3943613,+,459,16080892,3942234,3943613
3943667..3944509,+,280,16080893,3943667,3944509
3944560..3945420,-,286,16080894,3944560,3945420
3945530..3946243,-,237,16080895,3945530,3946243
3946394..3946909,+,171,16080896,3946394,3946909
3947158..3948399,+,413,16080897,3947158,3948399
3948555..3949922,+,455,16080898,3948555,3949922
3949952..3950584,-,210,16080899,3949952,3950584
3950726..3951661,-,311,16080900,3950726,3951661
3952108..3952257,+,49,255767815,3952108,3952257
3952275..3953786,+,503,16080901,3952275,3953786
3953783..3954970,+,395,16080902,3953783,3954970
3954987..3955223,+,78,16080903,3954987,3955223
3955223..3956401,+,392,16080904,3955223,3956401
3956492..3957250,+,252,255767816,3956492,3957250
3957391..3958482,+,363,255767817,3957391,3958482
3958516..3959844,-,442,16080907,3958516,3959844
3959841..3960173,-,110,16080908,3959841,3960173
3960192..3961550,-,452,16080909,3960192,3961550
3961566..3961874,-,102,16080910,3961566,3961874
3962003..3963928,-,641,16080911,3962003,3963928
3964091..3964249,-,52,16080912,3964091,3964249
3964278..3964868,-,196,16080913,3964278,3964868
3964997..3966640,+,547,16080914,3964997,3966640
3966745..3967947,+,400,16080915,3966745,3967947
3967944..3968720,-,258,255767818,3967944,3968720
3968717..3969604,-,295,16080917,3968717,3969604
3969611..3969799,-,62,16080918,3969611,3969799
3969796..3970002,-,68,16080919,3969796,3970002
3969999..3970319,-,106,16080920,3969999,3970319
3970312..3970848,-,178,16080921,3970312,3970848
3971060..3972433,+,457,16080922,3971060,3972433
3972448..3973278,-,276,16080923,3972448,3973278
3973364..3975091,-,575,16080924,3973364,3975091
3975088..3976791,-,567,16080925,3975088,3976791
3976791..3977807,-,338,16080926,3976791,3977807
3977791..3979197,-,468,16080927,3977791,3979197
3979753..3981105,+,450,16080928,3979753,3981105
3981227..3982915,+,562,16080929,3981227,3982915
3982973..3983173,+,66,16080930,3982973,3983173
3983187..3984026,-,279,16080931,3983187,3984026
3984133..3985230,-,365,16080932,3984133,3985230
3985351..3986244,-,297,16080933,3985351,3986244
3986428..3987885,+,485,16080934,3986428,3987885
3987927..3988763,-,278,16080935,3987927,3988763
3989232..3989873,+,213,16080936,3989232,3989873
3989948..3990967,-,339,16080937,3989948,3990967
3991082..3991588,-,168,16080938,3991082,3991588
3991718..3992593,+,291,16080939,3991718,3992593
3992671..3993144,+,157,16080940,3992671,3993144
3993162..3994382,+,406,16080941,3993162,3994382
3994369..3995025,+,218,16080942,3994369,3995025
3995075..3996307,+,410,16080943,3995075,3996307
3996829..3997092,+,87,16080944,3996829,3997092
3997221..3997709,+,162,16080945,3997221,3997709
3997964..3999097,+,377,255767819,3997964,3999097
3999350..4000486,+,378,255767820,3999350,4000486
4000539..4001312,-,257,255767821,4000539,4001312
4001329..4001979,-,216,16080949,4001329,4001979
4001976..4002692,-,238,16080950,4001976,4002692
4002716..4004134,-,472,255767822,4002716,4004134
4004288..4005136,-,282,16080952,4004288,4005136
4005752..4006945,+,397,255767823,4005752,4006945
4007803..4008093,-,96,255767824,4007803,4008093
4008143..4010203,-,686,255767825,4008143,4010203
4010404..4011684,+,426,255767826,4010404,4011684
4011842..4012570,-,242,16080958,4011842,4012570
4012866..4013699,-,277,255767827,4012866,4013699
4013795..4014475,-,226,16080960,4013795,4014475
4014682..4015968,+,428,16080961,4014682,4015968
4015987..4017426,-,479,255767828,4015987,4017426
4017508..4018656,-,382,255767829,4017508,4018656
4019005..4019136,-,43,255767830,4019005,4019136
4019148..4019609,-,153,16080965,4019148,4019609
4019625..4019921,-,98,16080966,4019625,4019921
4019949..4020437,-,162,16080967,4019949,4020437
4020455..4020907,-,150,16080968,4020455,4020907
4020977..4021306,-,109,16080969,4020977,4021306
4021429..4021845,-,138,16080970,4021429,4021845
4021896..4022264,-,122,16080971,4021896,4022264
4022258..4022728,-,156,16080972,4022258,4022728
4023054..4023482,-,142,16080973,4023054,4023482
4023544..4030548,-,2334,255767831,4023544,4030548
4030710..4031645,-,311,16080975,4030710,4031645
4031797..4032243,-,148,16080976,4031797,4032243
4032346..4033755,-,469,50812306,4032346,4033755
4033778..4035607,-,609,255767832,4033778,4035607
4035990..4036298,-,102,16080979,4035990,4036298
4036344..4036787,-,147,16080980,4036344,4036787
4036784..4038493,-,569,255767833,4036784,4038493
4038513..4038782,-,89,16080982,4038513,4038782
4038794..4039159,-,121,16080983,4038794,4039159
4039466..4040875,-,469,255767834,4039466,4040875
4041009..4041173,-,54,255767835,4041009,4041173
4041483..4041938,+,151,16080985,4041483,4041938
4042051..4043577,+,508,16080986,4042051,4043577
4043574..4045232,+,552,16080987,4043574,4045232
4045245..4046510,+,421,16080988,4045245,4046510
4046503..4047462,+,319,16080989,4046503,4047462
4047538..4048965,+,475,255767836,4047538,4048965
4049009..4050310,-,433,50812307,4049009,4050310
4050340..4051521,-,393,255767837,4050340,4051521
4051602..4052273,-,223,255767838,4051602,4052273
4052379..4053320,-,313,16080994,4052379,4053320
4053454..4054281,-,275,255767839,4053454,4054281
4054354..4055466,-,370,16080996,4054354,4055466
4055536..4056873,-,445,255767840,4055536,4056873
4056870..4058012,-,380,255767841,4056870,4058012
4058029..4058778,-,249,16080999,4058029,4058778
4058791..4059465,-,224,16081000,4058791,4059465
4059488..4060282,-,264,16081001,4059488,4060282
4060307..4060804,-,165,255767842,4060307,4060804
4060818..4062143,-,441,16081003,4060818,4062143
4062329..4062556,-,75,255767843,4062329,4062556
4062543..4063529,-,328,255767844,4062543,4063529
4063684..4064496,-,270,16081006,4063684,4064496
4064536..4065093,-,185,16081007,4064536,4065093
4065074..4065508,-,144,16081008,4065074,4065508
4065597..4065962,+,121,16081009,4065597,4065962
4066210..4066563,+,117,255767845,4066210,4066563
4066607..4067005,-,132,255767846,4066607,4067005
4067183..4068148,+,321,255767847,4067183,4068148
4068189..4068536,-,115,16081013,4068189,4068536
4068550..4070418,-,622,255767848,4068550,4070418
4070393..4071166,-,257,255767849,4070393,4071166
4071310..4072287,-,325,16081016,4071310,4072287
4072284..4072973,-,229,16081017,4072284,4072973
4073081..4073953,-,290,16081018,4073081,4073953
4073974..4074810,-,278,16081019,4073974,4074810
4074896..4075765,-,289,16081020,4074896,4075765
4075785..4076819,-,344,255767850,4075785,4076819
4076842..4078158,-,438,255767851,4076842,4078158
4078173..4079066,-,297,16081023,4078173,4079066
4079083..4080996,-,637,255767852,4079083,4080996
4081029..4082006,-,325,16081025,4081029,4082006
4082030..4082845,-,271,255767853,4082030,4082845
4082920..4084383,-,487,16081027,4082920,4084383
4084799..4085554,+,251,16081028,4084799,4085554
4085608..4086540,+,310,16081029,4085608,4086540
4086802..4087452,+,216,16081030,4086802,4087452
4087456..4087764,+,102,16081031,4087456,4087764
4088002..4089387,+,461,16081032,4088002,4089387
4089429..4091309,-,626,16081033,4089429,4091309
4091477..4091728,-,83,16081034,4091477,4091728
4091845..4092666,+,273,50812308,4091845,4092666
4092695..4093837,-,380,16081036,4092695,4093837
4093980..4095317,+,445,255767854,4093980,4095317
4095356..4095835,-,159,255767855,4095356,4095835
4095915..4096907,-,330,16081039,4095915,4096907
4097416..4098150,+,244,16081040,4097416,4098150
4098150..4098419,+,89,16081041,4098150,4098419
4098423..4098905,+,160,16081042,4098423,4098905
4098926..4101169,+,747,255767856,4098926,4101169
4101166..4102365,+,399,255767857,4101166,4102365
4102429..4103661,-,410,50812309,4102429,4103661
4103762..4104187,-,141,255767858,4103762,4104187
4104444..4104899,+,151,16081048,4104444,4104899
4104929..4106137,-,402,255767859,4104929,4106137
4106245..4107258,-,337,255767860,4106245,4107258
4107352..4107927,-,191,255767861,4107352,4107927
4108058..4109128,+,356,50812310,4108058,4109128
4109185..4109616,-,143,16081053,4109185,4109616
4109843..4110247,+,134,255767862,4109843,4110247
4110217..4110909,+,230,255767863,4110217,4110909
4110949..4111980,-,343,255767864,4110949,4111980
4112073..4113221,-,382,255767865,4112073,4113221
4113417..4114148,+,243,16081057,4113417,4114148
4114141..4115682,+,513,16081058,4114141,4115682
4115711..4117057,+,448,16081059,4115711,4117057
4117080..4118486,+,468,16081060,4117080,4118486
4118950..4119513,+,187,16081061,4118950,4119513
4119527..4121056,+,509,16081062,4119527,4121056
4121166..4122605,-,479,16081063,4121166,4122605
4122619..4122849,-,76,16081064,4122619,4122849
4123193..4123903,+,236,16081065,4123193,4123903
4123931..4124089,+,52,255767866,4123931,4124089
4124220..4124942,-,240,16081066,4124220,4124942
4124963..4125592,-,209,16081067,4124963,4125592
4125742..4126500,-,252,255767867,4125742,4126500
4126481..4127440,-,319,16081069,4126481,4127440
4127498..4127647,-,49,16081070,4127498,4127647
4128029..4130044,+,671,16081071,4128029,4130044
4130578..4132338,-,586,16081072,4130578,4132338
4132338..4132736,-,132,16081073,4132338,4132736
4132729..4134174,-,481,16081074,4132729,4134174
4134436..4134915,-,159,16081075,4134436,4134915
4134996..4135166,-,56,255767868,4134996,4135166
4135351..4135764,+,137,16081076,4135351,4135764
4135798..4137024,-,408,16081077,4135798,4137024
4137087..4137257,-,56,255767869,4137087,4137257
4137362..4137610,-,82,16081078,4137362,4137610
4137626..4138789,-,387,255767870,4137626,4138789
4138800..4139537,-,245,16081080,4138800,4139537
4139679..4140149,-,156,16081081,4139679,4140149
4140260..4141357,+,365,16081082,4140260,4141357
4141358..4141474,+,38,16081083,4141358,4141474
4141711..4142601,-,296,16081084,4141711,4142601
4142675..4144078,-,467,16081085,4142675,4144078
4144301..4145506,-,401,16081086,4144301,4145506
4145747..4147132,+,461,16081087,4145747,4147132
4147567..4148769,-,400,16081088,4147567,4148769
4148851..4149645,-,264,255767871,4148851,4149645
4149667..4150509,-,280,16081090,4149667,4150509
4150496..4151863,-,455,16081091,4150496,4151863
4151853..4153688,-,611,16081092,4151853,4153688
4153696..4154403,-,235,16081093,4153696,4154403
4155433..4156725,-,430,16081094,4155433,4156725
4156931..4157350,-,139,16081095,4156931,4157350
4157471..4158835,-,454,255767872,4157471,4158835
4159005..4159205,+,66,16081097,4159005,4159205
4159253..4159456,-,67,16081098,4159253,4159456
4159577..4159717,+,46,16081099,4159577,4159717
4159790..4160998,+,402,16081100,4159790,4160998
4161103..4163160,+,685,255767873,4161103,4163160
4163197..4163646,-,149,16081102,4163197,4163646
4163643..4165622,-,659,16081103,4163643,4165622
4165659..4166588,-,309,16081104,4165659,4166588
4166815..4166964,-,49,255767874,4166815,4166964
4167110..4167592,+,160,16081105,4167110,4167592
4167622..4167999,-,125,16081106,4167622,4167999
4168204..4169133,+,309,16081107,4168204,4169133
4169166..4169612,-,148,16081108,4169166,4169612
4170045..4171352,+,435,16081109,4170045,4171352
