Location,Strand,Length,PID,start,end
4111316..4111744,+,142,16131761,4111316,4111744
4111749..4112495,-,248,16131762,4111749,4112495
4112592..4113602,-,336,16131763,4112592,4113602
4113737..4115245,-,502,16131764,4113737,4115245
4115268..4116113,-,281,16131765,4115268,4116113
4116538..4116783,+,81,16131766,4116538,4116783
4116868..4117353,-,161,16131767,4116868,4117353
4117446..4118372,-,308,16131768,4117446,4118372
4118439..4119770,-,443,16131769,4118439,4119770
4119780..4120310,-,176,16131770,4119780,4120310
4120403..4121362,-,319,16131771,4120403,4121362
4121454..4122479,-,341,16131772,4121454,4122479
4122635..4124833,-,732,16131773,4122635,4124833
4125036..4125248,+,70,16131774,4125036,4125248
4125309..4125917,-,202,16131775,4125309,4125917
4126101..4126418,-,105,16131776,4126101,4126418
4126695..4127855,+,386,16131777,4126695,4127855
4127858..4130290,+,810,16131778,4127858,4130290
4130639..4131529,+,296,16131779,4130639,4131529
4131858..4134038,+,726,16131780,4131858,4134038
4134131..4135036,+,301,90111667,4134131,4135036
4135063..4135680,-,205,16131782,4135063,4135680
4135955..4137058,-,367,90111668,4135955,4137058
4137069..4137731,-,220,16131784,4137069,4137731
4137743..4140244,-,833,49176446,4137743,4140244
4140553..4141632,+,359,16131787,4140553,4141632
4141647..4141967,+,106,16131788,4141647,4141967
4142018..4144315,+,765,16131789,4142018,4144315
4144281..4145159,+,292,49176447,4144281,4145159
4145161..4145502,+,113,16131791,4145161,4145502
4145489..4146340,-,283,16131792,4145489,4146340
4146555..4148288,-,577,16131793,4146555,4148288
4148470..4151121,-,883,16131794,4148470,4151121
4151719..4152870,-,383,16131795,4151719,4152870
4153024..4154028,+,334,16131796,4153024,4154028
4154036..4154812,+,258,145698337,4154036,4154812
4154873..4156246,+,457,16131798,4154873,4156246
4156513..4157430,+,305,16131799,4156513,4157430
4157413..4158813,-,466,90111670,4157413,4158813
4159147..4159794,+,215,145698338,4159147,4159794
4159794..4160153,+,119,16131802,4159794,4160153
4160193..4161293,-,366,16131803,4160193,4161293
4161662..4163506,+,614,16131804,4161662,4163506
4163451..4164308,+,285,90111671,4163451,4164308
4170080..4171108,+,342,16131806,4170080,4171108
4171105..4172070,+,321,16131807,4171105,4172070
4172099..4173049,-,316,16131808,4172099,4173049
4173967..4175151,+,394,16131810,4173967,4175151
4175381..4175764,+,127,16131811,4175381,4175764
4175766..4176311,+,181,16131812,4175766,4176311
4176470..4176898,+,142,16131813,4176470,4176898
4176902..4177606,+,234,16131814,4176902,4177606
4178019..4178516,+,165,16131815,4178019,4178516
4178583..4178948,+,121,16131816,4178583,4178948
4179268..4183296,+,1342,16131817,4179268,4183296
4183373..4187596,+,1407,16131818,4183373,4187596
4187809..4188348,+,179,16131819,4187809,4188348
4188758..4189891,-,377,16131820,4188758,4189891
4189888..4190658,-,256,33347812,4189888,4190658
4190660..4190860,-,66,49176448,4190660,4190860
4190844..4191599,-,251,90111672,4190844,4191599
4191592..4192227,-,211,16131823,4191592,4192227
4192227..4194122,-,631,16131824,4192227,4194122
4194355..4194831,-,158,16131825,4194355,4194831
4194926..4195699,+,257,49176450,4194926,4195699
4195739..4196803,+,354,16131827,4195739,4196803
4196813..4197484,+,223,90111673,4196813,4197484
4197527..4198117,+,196,16131829,4197527,4198117
4198304..4198576,+,90,16131830,4198304,4198576
4198589..4199284,+,231,16131831,4198589,4199284
4199286..4199711,-,141,90111674,4199286,4199711
4199949..4201346,+,465,16131833,4199949,4201346
4201343..4202668,+,441,16131834,4201343,4202668
4202665..4203954,-,429,16131835,4202665,4203954
4203966..4205555,-,529,16131836,4203966,4205555
4211257..4211640,+,127,16131837,4211257,4211640
4211703..4212146,-,147,16131838,4211703,4212146
4212303..4213232,+,309,16131839,4212303,4213232
4213501..4215102,+,533,16131840,4213501,4215102
4215132..4216436,+,434,16131841,4215132,4216436
4216619..4218355,+,578,16131842,4216619,4218355
4218324..4220510,-,728,16131843,4218324,4220510
4220827..4221651,-,274,90111675,4220827,4221651
4221851..4225534,+,1227,16131845,4221851,4225534
4225754..4227385,+,543,16131846,4225754,4227385
4227476..4228165,-,229,16131847,4227476,4228165
4228377..4229249,+,290,16131848,4228377,4229249
4229382..4229654,-,90,16131849,4229382,4229654
4229907..4231256,-,449,16131850,4229907,4231256
4231781..4233430,+,549,16131851,4231781,4233430
4233929..4234171,+,80,16131852,4233929,4234171
4234285..4234923,+,212,90111676,4234285,4234923
4234920..4235657,+,245,16131854,4234920,4235657
4235657..4237753,+,698,16131855,4235657,4237753
4237800..4238078,-,92,145698339,4237800,4238078
4238348..4238758,+,136,16131856,4238348,4238758
4238802..4240277,-,491,16131857,4238802,4240277
4240649..4241539,-,296,16131858,4240649,4241539
4241554..4243098,-,514,16131859,4241554,4243098
4243252..4244442,-,396,16131860,4243252,4244442
4244807..4245922,+,371,16131861,4244807,4245922
4245994..4247334,+,446,16131862,4245994,4247334
4247577..4248497,+,306,16131863,4247577,4248497
4250529..4251026,+,165,90111677,4250529,4251026
4251039..4251911,+,290,16131866,4251039,4251911
4252066..4254489,-,807,90111678,4252066,4254489
4254660..4255028,+,122,16131868,4254660,4255028
4255138..4255746,+,202,16131869,4255138,4255746
4255765..4257144,+,459,162135919,4255765,4257144
4257260..4257469,+,69,16131871,4257260,4257469
4257511..4258026,-,171,90111679,4257511,4258026
4258344..4258598,+,84,16131873,4258344,4258598
4258622..4259329,+,235,16131874,4258622,4259329
4259737..4260729,+,330,145698340,4259737,4260729
4260863..4261105,+,80,90111680,4260863,4261105
4261271..4262254,-,327,16131877,4261271,4262254
4262337..4263752,+,471,16131878,4262337,4263752
4263805..4264884,+,359,16131879,4263805,4264884
4265137..4266330,+,397,16131880,4265137,4266330
4266832..4267035,-,67,145698341,4266832,4267035
4267437..4268150,+,237,16131881,4267437,4268150
4268261..4268677,+,138,16131882,4268261,4268677
4268681..4269037,+,118,16131883,4268681,4269037
4269072..4271894,-,940,16131884,4269072,4271894
4272148..4272684,+,178,16131885,4272148,4272684
4272783..4273064,-,93,90111681,4272783,4273064
4273494..4275080,+,528,16131887,4273494,4275080
4275083..4275406,-,107,16131888,4275083,4275406
4275492..4275956,+,154,16131889,4275492,4275956
4276502..4277851,+,449,16131890,4276502,4277851
4278003..4279652,+,549,16131891,4278003,4279652
4279806..4281098,-,430,16131892,4279806,4281098
4281276..4282925,-,549,16131893,4281276,4282925
4282922..4283236,-,104,16131894,4282922,4283236
4283436..4285394,-,652,16131895,4283436,4285394
4285787..4287223,+,478,16131896,4285787,4287223
4287268..4287834,+,188,90111682,4287268,4287834
4287831..4288502,+,223,16131898,4287831,4288502
4288499..4289455,+,318,16131899,4288499,4289455
4289535..4291193,+,552,16131900,4289535,4291193
4291186..4291569,+,127,16131901,4291186,4291569
4291566..4292162,+,198,16131902,4291566,4292162
4292504..4293817,+,437,16131903,4292504,4293817
4294459..4295148,-,229,16131904,4294459,4295148
4295242..4297389,-,715,16131905,4295242,4297389
4297587..4299053,-,488,16131906,4297587,4299053
4299050..4301101,-,683,90111683,4299050,4301101
4301101..4302132,-,343,16131908,4301101,4302132
4302151..4302426,-,91,145698342,4302151,4302426
4302635..4304620,-,661,90111684,4302635,4304620
4304893..4305822,-,309,16131910,4304893,4305822
4305806..4306501,-,231,16131911,4305806,4306501
4306512..4307492,-,326,16131912,4306512,4307492
4307471..4309003,-,510,16131913,4307471,4309003
4309130..4310065,-,311,16131914,4309130,4310065
4310124..4311014,-,296,90111685,4310124,4311014
4311373..4311822,+,149,16131916,4311373,4311822
4311891..4312220,+,109,49176458,4311891,4312220
4312367..4313125,-,252,16131918,4312367,4313125
4313127..4313561,-,144,16131919,4313127,4313561
4313548..4314105,-,185,16131920,4313548,4314105
4314105..4315241,-,378,16131921,4314105,4315241
4315238..4315918,-,226,16131922,4315238,4315918
4316029..4316787,-,252,49176459,4316029,4316787
4316784..4317629,-,281,16131924,4316784,4317629
4317622..4318686,-,354,16131925,4317622,4318686
4318686..4319270,-,194,16131926,4318686,4319270
4319267..4319719,-,150,16131927,4319267,4319719
4319720..4320445,-,241,16131928,4319720,4320445
4321359..4322375,-,338,16131931,4321359,4322375
4322400..4323188,-,262,16131932,4322400,4323188
4323321..4323764,-,147,16131933,4323321,4323764
4324422..4324757,-,111,16131934,4324422,4324757
4325158..4327386,+,742,16131935,4325158,4327386
4327383..4328261,+,292,90111687,4327383,4328261
4328525..4330027,+,500,16131937,4328525,4330027
4330139..4330228,+,29,345452724,4330139,4330228
4330204..4331295,-,363,16131938,4330204,4331295
4331305..4331973,-,222,16131939,4331305,4331973
4331970..4333613,-,547,90111688,4331970,4333613
4333717..4335054,-,445,16131941,4333717,4335054
4335191..4335952,-,253,16131942,4335191,4335952
4336277..4338544,-,755,221800782,4336277,4338544
4338743..4339651,-,302,16131944,4338743,4339651
4339934..4341289,+,451,16131945,4339934,4341289
4341392..4342813,+,473,345452725,4341392,4342813
4342952..4343581,-,209,16131947,4342952,4343581
4343703..4345349,-,548,16131948,4343703,4345349
4345427..4346767,-,446,16131949,4345427,4346767
4347338..4348057,-,239,16131950,4347338,4348057
4348054..4349685,-,543,16131951,4348054,4349685
4349866..4350096,+,76,16131952,4349866,4350096
4350108..4350380,+,90,16131953,4350108,4350380
4350607..4350903,+,98,16131954,4350607,4350903
4350931..4351104,+,57,94541131,4350931,4351104
4351223..4352740,-,505,16131955,4351223,4352740
4352977..4354434,-,485,16131956,4352977,4354434
4354493..4356640,-,715,16131957,4354493,4356640
4356720..4358054,-,444,16131958,4356720,4358054
4358419..4359957,-,512,16131959,4358419,4359957
4360756..4361331,-,191,90111689,4360756,4361331
4361368..4363065,-,565,16131961,4361368,4363065
4363041..4363379,-,112,16131962,4363041,4363379
4363495..4364796,-,433,16131963,4363495,4364796
4364914..4366350,-,478,90111690,4364914,4366350
4366687..4367163,+,158,90111691,4366687,4367163
4367179..4368435,-,418,16131966,4367179,4368435
4368711..4369004,+,97,16131967,4368711,4369004
4369048..4370694,+,548,16131968,4369048,4370694
4370832..4371185,+,117,90111692,4370832,4371185
4371388..4372257,-,289,16131970,4371388,4372257
4372652..4373680,-,342,16131971,4372652,4373680
4373722..4374288,+,188,16131972,4373722,4374288
4374340..4374465,+,41,49176462,4374340,4374465
4374576..4374722,+,48,49176463,4374576,4374722
4374898..4375215,+,105,90111693,4374898,4375215
4375212..4375745,-,177,16131974,4375212,4375745
4375834..4376967,-,377,16131975,4375834,4376967
4377030..4377389,-,119,16131976,4377030,4377389
4377400..4377795,-,131,16131977,4377400,4377795
4377806..4378540,-,244,16131978,4377806,4378540
4378533..4380341,-,602,16131979,4378533,4380341
4380666..4381643,+,325,90111694,4380666,4381643
4381862..4383364,+,500,90111695,4381862,4383364
4383416..4383730,+,104,16131982,4383416,4383730
4383727..4384041,+,104,16131983,4383727,4384041
4384070..4387393,-,1107,16131984,4384070,4387393
4387415..4388383,-,322,16131985,4387415,4388383
4388480..4389532,-,350,90111696,4388480,4389532
4389627..4390172,+,181,90111697,4389627,4390172
4390915..4390968,+,17,226524762,4390915,4390968
4390951..4392090,-,379,16131988,4390951,4392090
4392089..4393636,+,515,16131989,4392089,4393636
4393608..4394069,+,153,16131990,4393608,4394069
4394088..4395425,+,445,16131991,4394088,4395425
4395435..4397282,+,615,16131992,4395435,4397282
4397275..4398225,+,316,16131993,4397275,4398225
4398311..4398619,+,102,16131994,4398311,4398619
4398695..4399975,+,426,16131995,4398695,4399975
4400061..4401320,+,419,16131996,4400061,4401320
4401323..4402327,+,334,16131997,4401323,4402327
4402409..4402606,+,65,16131998,4402409,4402606
4402710..4404008,+,432,16131999,4402710,4404008
4404213..4404638,+,141,16132000,4404213,4404638
4404677..4407118,+,813,90111698,4404677,4407118
4407298..4408029,+,243,16132002,4407298,4408029
4408156..4408557,+,133,16132003,4408156,4408557
4408576..4409274,+,232,16132004,4408576,4409274
4409325..4409984,+,219,16132005,4409325,4409984
4410002..4410400,+,132,16132006,4410002,4410400
4410410..4411048,+,212,16132007,4410410,4411048
4411051..4412214,+,387,16132008,4411051,4412214
4412298..4413923,+,541,162135915,4412298,4413923
4414040..4414315,-,91,90111700,4414040,4414315
4414464..4414793,-,109,90111701,4414464,4414793
4414975..4415724,+,249,16132012,4414975,4415724
4415721..4416476,-,251,16132013,4415721,4416476
4416584..4417648,-,354,90111702,4416584,4417648
4418003..4419400,+,465,90111703,4418003,4419400
4419416..4419721,+,101,16132016,4419416,4419721
4419731..4420195,+,154,16132017,4419731,4420195
4420209..4420859,+,216,16132018,4420209,4420859
4420869..4421723,+,284,16132019,4420869,4421723
4421723..4422409,+,228,16132020,4421723,4422409
4422539..4422814,-,91,16132021,4422539,4422814
4423141..4423536,+,131,296044035,4423141,4423536
4423543..4423857,+,104,16132023,4423543,4423857
4423862..4424089,+,75,16132024,4423862,4424089
4424131..4424580,+,149,16132025,4424131,4424580
4424651..4425445,-,264,16132026,4424651,4425445
4426102..4426740,-,212,162135916,4426102,4426740
4426958..4427578,+,206,90111705,4426958,4427578
4427887..4429299,+,470,16132030,4427887,4429299
4429344..4430006,-,220,16132031,4429344,4430006
4430114..4431079,-,321,226524763,4430114,4431079
4431187..4432047,-,286,16132033,4431187,4432047
4432136..4432516,+,126,90111706,4432136,4432516
4432645..4434588,-,647,16132035,4432645,4434588
4434778..4435518,+,246,16132036,4434778,4435518
4435730..4436668,+,312,49176474,4435730,4436668
4436731..4437285,-,184,16132038,4436731,4437285
4437610..4437816,+,68,90111707,4437610,4437816
4437895..4439238,-,447,16132040,4437895,4439238
4439561..4440199,-,212,16132041,4439561,4440199
4440405..4442138,+,577,16132042,4440405,4442138
4442135..4445914,+,1259,16132043,4442135,4445914
4445917..4446258,+,113,16132044,4445917,4446258
4446470..4446721,+,83,90111708,4446470,4446721
4446715..4447065,+,116,16132047,4446715,4447065
4447145..4447675,-,176,16132048,4447145,4447675
4447985..4448941,+,318,16132049,4447985,4448941
4449081..4450583,+,500,49176475,4449081,4450583
4450594..4451619,+,341,145698343,4450594,4451619
4451606..4452601,+,331,90111710,4451606,4452601
4452634..4453632,-,332,16132054,4452634,4453632
4453808..4455181,+,457,16132055,4453808,4455181
4455337..4455888,-,183,16132056,4455337,4455888
4455982..4457334,+,450,16132057,4455982,4457334
4457923..4458387,-,154,16132059,4457923,4458387
4458545..4460683,-,712,16132060,4458545,4460683
4461077..4462732,-,551,16132061,4461077,4462732
4462782..4464203,-,473,16132062,4462782,4464203
4464322..4465269,-,315,16132063,4464322,4465269
4465454..4465507,+,17,308209623,4465454,4465507
4465648..4468344,+,898,16132064,4465648,4468344
4468550..4468936,-,128,90111711,4468550,4468936
4469009..4469470,-,153,16132066,4469009,4469470
4469483..4470418,-,311,16132067,4469483,4470418
4470422..4470556,-,44,16132068,4470422,4470556
4470837..4471232,-,131,16132070,4470837,4471232
4471363..4472076,-,237,16132071,4471363,4472076
4472147..4472740,+,197,90111712,4472147,4472740
4472885..4473337,+,150,90111713,4472885,4473337
4473460..4475274,+,604,90111714,4473460,4475274
4475330..4476334,-,334,16132076,4475330,4476334
4476496..4476912,+,138,16132077,4476496,4476912
4477057..4477560,-,167,49176479,4477057,4477560
4477753..4478949,+,398,49176480,4477753,4478949
4479005..4481860,-,951,16132080,4479005,4481860
4481860..4482303,-,147,16132081,4481860,4482303
4482463..4483974,-,503,16132082,4482463,4483974
4484241..4485341,+,366,16132083,4484241,4485341
4485341..4486423,+,360,90111715,4485341,4486423
4486584..4488086,-,500,16132085,4486584,4488086
4488164..4489162,-,332,16132086,4488164,4489162
4489229..4490548,-,439,16132087,4489229,4490548
4490610..4491374,-,254,16132088,4490610,4491374
4491398..4492429,-,343,16132089,4491398,4492429
4492646..4493209,+,187,16132090,4492646,4493209
4493213..4494232,-,339,90111716,4493213,4494232
4496295..4496660,+,121,145698344,4496295,4496660
4496618..4497523,+,301,16132094,4496618,4497523
4499283..4499612,+,109,16132098,4499283,4499612
4500126..4501454,-,442,16132099,4500126,4501454
4502081..4503298,+,405,90111718,4502081,4503298
4503310..4504428,+,372,90111719,4503310,4504428
4504471..4504596,+,41,157783151,4504471,4504596
